Date,INR
7/29/1982,"3,243.00"
7/30/1982,"3,265.40"
8/2/1982,"3,347.10"
8/3/1982,"3,381.80"
8/4/1982,"3,341.50"
8/5/1982,"3,355.30"
8/6/1982,"3,329.50"
8/9/1982,"3,243.90"
8/10/1982,"3,228.40"
8/11/1982,"3,195.90"
8/12/1982,"3,201.90"
8/13/1982,"3,237.50"
8/16/1982,"3,205.70"
8/17/1982,"3,230.60"
8/18/1982,"3,351.70"
8/19/1982,"3,396.40"
8/20/1982,"3,613.10"
8/23/1982,"3,608.30"
8/24/1982,"3,870.60"
8/25/1982,"3,725.40"
8/26/1982,"3,965.70"
8/27/1982,"4,076.90"
8/30/1982,"4,076.90"
8/31/1982,"3,933.30"
9/1/1982,"3,885.30"
9/2/1982,"3,893.50"
9/3/1982,"4,374.70"
9/6/1982,"4,409.70"
9/7/1982,"4,692.10"
9/8/1982,"4,518.60"
9/9/1982,"4,583.70"
9/10/1982,"4,333.40"
9/13/1982,"4,258.10"
9/14/1982,"4,356.20"
9/15/1982,"4,290.60"
9/16/1982,"4,309.90"
9/17/1982,"4,291.60"
9/20/1982,"4,100.50"
9/21/1982,"4,101.10"
9/22/1982,"4,248.10"
9/23/1982,"4,220.00"
9/24/1982,"4,233.00"
9/27/1982,"4,005.70"
9/28/1982,"3,975.70"
9/29/1982,"4,013.00"
9/30/1982,"3,824.80"
10/1/1982,"3,855.70"
10/4/1982,"3,801.20"
10/5/1982,"3,760.90"
10/6/1982,"3,895.40"
10/7/1982,"4,025.00"
10/8/1982,"4,237.40"
10/11/1982,"4,155.70"
10/12/1982,"4,236.10"
10/13/1982,"4,145.70"
10/14/1982,"4,335.70"
10/15/1982,"4,228.20"
10/18/1982,"4,115.10"
10/19/1982,"4,247.30"
10/20/1982,"4,172.80"
10/21/1982,"4,199.50"
10/22/1982,"4,126.20"
10/25/1982,"4,093.60"
10/26/1982,"4,052.70"
10/27/1982,"4,106.40"
10/28/1982,"4,075.50"
10/29/1982,"4,108.40"
11/1/1982,"4,128.80"
11/2/1982,"4,189.00"
11/3/1982,"4,217.50"
11/4/1982,"4,158.60"
11/5/1982,"4,132.60"
11/8/1982,"3,994.40"
11/9/1982,"3,993.30"
11/10/1982,"4,007.60"
11/11/1982,"3,972.60"
11/12/1982,"3,911.20"
11/15/1982,"3,968.30"
11/16/1982,"3,972.50"
11/17/1982,"4,071.30"
11/18/1982,"4,007.40"
11/19/1982,"4,055.20"
11/22/1982,"4,049.70"
11/23/1982,"3,963.30"
11/24/1982,"3,953.90"
11/25/1982,"4,047.00"
11/26/1982,"4,020.10"
11/29/1982,"4,159.70"
11/30/1982,"4,127.60"
12/1/1982,"4,248.20"
12/2/1982,"4,199.00"
12/3/1982,"4,249.30"
12/6/1982,"4,283.80"
12/7/1982,"4,412.20"
12/8/1982,"4,381.10"
12/9/1982,"4,286.50"
12/10/1982,"4,267.90"
12/13/1982,"4,253.00"
12/14/1982,"4,358.30"
12/15/1982,"4,234.90"
12/16/1982,"4,267.70"
12/17/1982,"4,291.10"
12/20/1982,"4,260.90"
12/21/1982,"4,312.20"
12/22/1982,"4,354.90"
12/23/1982,"4,345.20"
12/24/1982,"4,329.70"
12/27/1982,"4,329.70"
12/28/1982,"4,329.70"
12/29/1982,"4,307.20"
12/30/1982,"4,321.80"
12/31/1982,"4,320.00"
1/3/1983,"4,320.00"
1/4/1983,"4,334.20"
1/5/1983,"4,393.90"
1/6/1983,"4,456.00"
1/7/1983,"4,391.00"
1/10/1983,"4,611.80"
1/11/1983,"4,784.70"
1/12/1983,"4,726.50"
1/13/1983,"4,797.20"
1/14/1983,"4,722.70"
1/17/1983,"4,837.60"
1/18/1983,"4,781.90"
1/19/1983,"4,870.60"
1/20/1983,"4,788.10"
1/21/1983,"4,846.30"
1/24/1983,"4,693.70"
1/25/1983,"4,748.70"
1/26/1983,"4,770.10"
1/27/1983,"4,863.30"
1/28/1983,"4,865.50"
1/31/1983,"5,003.50"
2/1/1983,"5,017.50"
2/2/1983,"4,952.50"
2/3/1983,"5,012.10"
2/4/1983,"4,980.60"
2/7/1983,"4,830.00"
2/8/1983,"4,900.30"
2/9/1983,"4,847.30"
2/10/1983,"4,877.30"
2/11/1983,"4,962.20"
2/14/1983,"4,944.80"
2/15/1983,"5,042.90"
2/16/1983,"4,983.60"
2/17/1983,"4,981.60"
2/18/1983,"4,951.70"
2/21/1983,"4,991.00"
2/22/1983,"5,025.70"
2/23/1983,"4,752.90"
2/24/1983,"4,691.60"
2/25/1983,"4,660.40"
2/28/1983,"4,197.00"
3/1/1983,"4,118.90"
3/2/1983,"4,270.10"
3/3/1983,"4,271.40"
3/4/1983,"4,124.80"
3/7/1983,"4,144.00"
3/8/1983,"4,218.50"
3/9/1983,"4,191.70"
3/10/1983,"4,280.70"
3/11/1983,"4,223.80"
3/14/1983,"4,288.40"
3/15/1983,"4,327.50"
3/16/1983,"4,221.70"
3/17/1983,"4,143.80"
3/18/1983,"4,204.90"
3/21/1983,"4,143.60"
3/22/1983,"4,193.70"
3/23/1983,"4,142.90"
3/24/1983,"4,109.70"
3/25/1983,"4,098.20"
3/28/1983,"4,124.30"
3/29/1983,"4,123.10"
3/30/1983,"4,152.70"
3/31/1983,"4,104.30"
4/1/1983,"4,104.30"
4/4/1983,"4,104.30"
4/5/1983,"4,213.10"
4/6/1983,"4,207.20"
4/7/1983,"4,265.50"
4/8/1983,"4,220.20"
4/11/1983,"4,229.40"
4/12/1983,"4,277.40"
4/13/1983,"4,269.50"
4/14/1983,"4,329.60"
4/15/1983,"4,333.50"
4/18/1983,"4,369.00"
4/19/1983,"4,417.30"
4/20/1983,"4,335.80"
4/21/1983,"4,404.20"
4/22/1983,"4,358.90"
4/25/1983,"4,376.80"
4/26/1983,"4,333.10"
4/27/1983,"4,365.50"
4/28/1983,"4,278.20"
4/29/1983,"4,286.40"
5/2/1983,"4,286.40"
5/3/1983,"4,306.70"
5/4/1983,"4,349.90"
5/5/1983,"4,337.80"
5/6/1983,"4,302.90"
5/9/1983,"4,358.30"
5/10/1983,"4,388.40"
5/11/1983,"4,422.00"
5/12/1983,"4,365.90"
5/13/1983,"4,370.80"
5/16/1983,"4,389.20"
5/17/1983,"4,370.00"
5/18/1983,"4,420.60"
5/19/1983,"4,403.40"
5/20/1983,"4,394.60"
5/23/1983,"4,327.20"
5/24/1983,"4,353.90"
5/25/1983,"4,339.70"
5/26/1983,"4,363.10"
5/27/1983,"4,343.50"
5/30/1983,"4,343.50"
5/31/1983,"4,391.80"
6/1/1983,"4,163.50"
6/2/1983,"4,134.70"
6/3/1983,"4,174.30"
6/6/1983,"4,111.10"
6/7/1983,"4,031.90"
6/8/1983,"4,034.30"
6/9/1983,"4,036.00"
6/10/1983,"4,139.30"
6/13/1983,"4,169.30"
6/14/1983,"4,184.70"
6/15/1983,"4,071.60"
6/16/1983,"4,125.10"
6/17/1983,"4,191.60"
6/20/1983,"4,139.70"
6/21/1983,"4,200.70"
6/22/1983,"4,239.40"
6/23/1983,"4,214.30"
6/24/1983,"4,207.80"
6/27/1983,"4,275.20"
6/28/1983,"4,145.90"
6/29/1983,"4,197.90"
6/30/1983,"4,183.60"
7/1/1983,"4,179.50"
7/4/1983,"4,177.70"
7/5/1983,"4,165.30"
7/6/1983,"4,123.70"
7/7/1983,"4,162.50"
7/8/1983,"4,239.60"
7/11/1983,"4,293.20"
7/12/1983,"4,341.30"
7/13/1983,"4,311.30"
7/14/1983,"4,282.10"
7/15/1983,"4,255.20"
7/18/1983,"4,275.40"
7/19/1983,"4,278.00"
7/20/1983,"4,276.50"
7/21/1983,"4,336.00"
7/22/1983,"4,225.70"
7/25/1983,"4,263.30"
7/26/1983,"4,286.40"
7/27/1983,"4,292.80"
7/28/1983,"4,300.90"
7/29/1983,"4,291.00"
8/1/1983,"4,204.60"
8/2/1983,"4,200.80"
8/3/1983,"4,188.80"
8/4/1983,"4,199.30"
8/5/1983,"4,134.10"
8/8/1983,"4,144.90"
8/9/1983,"4,190.70"
8/10/1983,"4,152.40"
8/11/1983,"4,177.00"
8/12/1983,"4,187.90"
8/15/1983,"4,215.60"
8/16/1983,"4,260.70"
8/17/1983,"4,246.60"
8/18/1983,"4,277.70"
8/19/1983,"4,267.20"
8/22/1983,"4,258.80"
8/23/1983,"4,333.40"
8/24/1983,"4,327.90"
8/25/1983,"4,320.30"
8/26/1983,"4,285.50"
8/29/1983,"4,285.50"
8/30/1983,"4,278.50"
8/31/1983,"4,219.70"
9/1/1983,"4,234.90"
9/2/1983,"4,273.60"
9/5/1983,"4,284.00"
9/6/1983,"4,272.40"
9/7/1983,"4,240.50"
9/8/1983,"4,228.50"
9/9/1983,"4,219.30"
9/12/1983,"4,231.40"
9/13/1983,"4,149.70"
9/14/1983,"4,143.90"
9/15/1983,"4,093.90"
9/16/1983,"4,126.40"
9/19/1983,"4,160.50"
9/20/1983,"4,219.00"
9/21/1983,"4,188.10"
9/22/1983,"4,196.90"
9/23/1983,"4,212.90"
9/26/1983,"4,261.60"
9/27/1983,"4,228.60"
9/28/1983,"4,236.00"
9/29/1983,"4,176.10"
9/30/1983,"4,123.30"
10/3/1983,"3,993.30"
10/4/1983,"4,009.60"
10/5/1983,"3,947.00"
10/6/1983,"4,047.60"
10/7/1983,"4,002.50"
10/10/1983,"4,069.00"
10/11/1983,"4,093.10"
10/12/1983,"4,019.80"
10/13/1983,"4,048.90"
10/14/1983,"4,075.30"
10/17/1983,"4,073.00"
10/18/1983,"4,048.70"
10/19/1983,"4,010.90"
10/20/1983,"3,976.50"
10/21/1983,"4,025.40"
10/24/1983,"4,047.90"
10/25/1983,"4,060.10"
10/26/1983,"4,059.70"
10/27/1983,"3,953.40"
10/28/1983,"3,974.10"
10/31/1983,"3,923.50"
11/1/1983,"3,885.50"
11/2/1983,"3,906.60"
11/3/1983,"3,924.40"
11/4/1983,"3,933.20"
11/7/1983,"3,879.20"
11/8/1983,"3,932.70"
11/9/1983,"3,935.90"
11/10/1983,"3,936.90"
11/11/1983,"3,951.80"
11/14/1983,"3,967.70"
11/15/1983,"3,962.50"
11/16/1983,"3,970.60"
11/17/1983,"3,923.70"
11/18/1983,"3,944.60"
11/21/1983,"3,900.60"
11/22/1983,"3,899.70"
11/23/1983,"3,916.60"
11/24/1983,"3,912.30"
11/25/1983,"3,931.40"
11/28/1983,"3,981.70"
11/29/1983,"4,082.50"
11/30/1983,"4,218.60"
12/1/1983,"4,155.20"
12/2/1983,"4,191.10"
12/5/1983,"4,211.90"
12/6/1983,"4,147.70"
12/7/1983,"4,187.10"
12/8/1983,"4,181.10"
12/9/1983,"4,051.50"
12/12/1983,"4,089.30"
12/13/1983,"4,091.40"
12/14/1983,"4,083.50"
12/15/1983,"4,065.20"
12/16/1983,"4,021.60"
12/19/1983,"3,955.80"
12/20/1983,"3,957.40"
12/21/1983,"3,983.10"
12/22/1983,"3,983.90"
12/23/1983,"3,976.40"
12/26/1983,"3,976.40"
12/27/1983,"3,976.40"
12/28/1983,"3,987.60"
12/29/1983,"3,952.40"
12/30/1983,"3,995.00"
1/2/1984,"3,995.00"
1/3/1984,"4,072.90"
1/4/1984,"4,005.10"
1/5/1984,"4,026.40"
1/6/1984,"4,004.50"
1/9/1984,"3,841.80"
1/10/1984,"3,913.70"
1/11/1984,"3,946.60"
1/12/1984,"3,974.90"
1/13/1984,"4,005.90"
1/16/1984,"3,926.10"
1/17/1984,"3,971.20"
1/18/1984,"3,930.30"
1/19/1984,"3,982.70"
1/20/1984,"4,035.40"
1/23/1984,"3,985.20"
1/24/1984,"3,910.60"
1/25/1984,"3,927.50"
1/26/1984,"3,955.20"
1/27/1984,"3,936.80"
1/30/1984,"3,949.50"
1/31/1984,"4,002.40"
2/1/1984,"4,039.60"
2/2/1984,"4,088.70"
2/3/1984,"4,132.10"
2/6/1984,"4,069.50"
2/7/1984,"4,085.50"
2/8/1984,"4,150.10"
2/9/1984,"4,117.80"
2/10/1984,"4,089.20"
2/13/1984,"4,046.60"
2/14/1984,"4,008.60"
2/15/1984,"4,085.70"
2/16/1984,"4,081.90"
2/17/1984,"4,070.50"
2/20/1984,"4,121.60"
2/21/1984,"4,174.50"
2/22/1984,"4,201.50"
2/23/1984,"4,266.30"
2/24/1984,"4,225.80"
2/27/1984,"4,198.00"
2/28/1984,"4,251.90"
2/29/1984,"4,220.10"
3/1/1984,"4,239.00"
3/2/1984,"4,271.60"
3/5/1984,"4,350.20"
3/6/1984,"4,301.80"
3/7/1984,"4,312.90"
3/8/1984,"4,257.00"
3/9/1984,"4,310.90"
3/12/1984,"4,218.60"
3/13/1984,"4,208.30"
3/14/1984,"4,281.80"
3/15/1984,"4,192.70"
3/16/1984,"4,225.00"
3/19/1984,"4,207.40"
3/20/1984,"4,239.60"
3/21/1984,"4,230.90"
3/22/1984,"4,210.10"
3/23/1984,"4,152.50"
3/26/1984,"4,180.70"
3/27/1984,"4,143.30"
3/28/1984,"4,135.80"
3/29/1984,"4,180.40"
3/30/1984,"4,169.10"
4/2/1984,"4,180.90"
4/3/1984,"4,084.60"
4/4/1984,"4,072.50"
4/5/1984,"4,081.40"
4/6/1984,"4,047.40"
4/9/1984,"4,077.50"
4/10/1984,"4,107.50"
4/11/1984,"4,099.50"
4/12/1984,"4,127.00"
4/13/1984,"4,103.00"
4/16/1984,"4,127.30"
4/17/1984,"4,106.20"
4/18/1984,"4,118.80"
4/19/1984,"4,168.90"
4/20/1984,"4,168.90"
4/23/1984,"4,168.90"
4/24/1984,"4,186.50"
4/25/1984,"4,143.50"
4/26/1984,"4,171.60"
4/27/1984,"4,109.10"
4/30/1984,"4,094.20"
5/1/1984,"4,083.40"
5/2/1984,"4,106.40"
5/3/1984,"4,108.70"
5/4/1984,"4,166.80"
5/7/1984,"4,166.80"
5/8/1984,"4,074.70"
5/9/1984,"4,080.00"
5/10/1984,"4,048.80"
5/11/1984,"4,100.60"
5/14/1984,"4,051.60"
5/15/1984,"4,101.30"
5/16/1984,"4,109.60"
5/17/1984,"4,136.10"
5/18/1984,"4,134.10"
5/21/1984,"4,189.70"
5/22/1984,"4,179.60"
5/23/1984,"4,185.90"
5/24/1984,"4,116.10"
5/25/1984,"4,211.30"
5/28/1984,"4,211.30"
5/29/1984,"4,239.90"
5/30/1984,"4,234.20"
5/31/1984,"4,218.30"
6/1/1984,"4,297.50"
6/4/1984,"4,336.40"
6/5/1984,"4,322.10"
6/6/1984,"4,295.50"
6/7/1984,"4,295.20"
6/8/1984,"4,239.70"
6/11/1984,"4,223.90"
6/12/1984,"4,124.50"
6/13/1984,"4,109.50"
6/14/1984,"4,127.50"
6/15/1984,"4,115.90"
6/18/1984,"4,082.10"
6/19/1984,"4,078.10"
6/20/1984,"4,095.70"
6/21/1984,"4,095.90"
6/22/1984,"4,137.10"
6/25/1984,"4,107.00"
6/26/1984,"4,118.10"
6/27/1984,"4,132.50"
6/28/1984,"4,139.70"
6/29/1984,"4,178.20"
7/2/1984,"4,107.00"
7/3/1984,"4,181.60"
7/4/1984,"4,152.40"
7/5/1984,"4,099.60"
7/6/1984,"4,025.60"
7/9/1984,"3,779.30"
7/10/1984,"3,902.80"
7/11/1984,"3,759.80"
7/12/1984,"3,831.20"
7/13/1984,"3,838.00"
7/16/1984,"3,981.50"
7/17/1984,"3,951.40"
7/18/1984,"3,931.00"
7/19/1984,"3,972.90"
7/20/1984,"3,935.50"
7/23/1984,"3,837.40"
7/24/1984,"3,839.80"
7/25/1984,"3,831.90"
7/26/1984,"3,942.20"
7/27/1984,"3,882.80"
7/30/1984,"3,860.20"
7/31/1984,"3,919.90"
8/1/1984,"3,875.30"
8/2/1984,"3,914.90"
8/3/1984,"4,004.00"
8/6/1984,"4,092.40"
8/7/1984,"4,016.40"
8/8/1984,"3,931.20"
8/9/1984,"3,946.60"
8/10/1984,"4,047.70"
8/13/1984,"3,962.00"
8/14/1984,"4,002.20"
8/15/1984,"4,074.60"
8/16/1984,"4,019.90"
8/17/1984,"4,042.00"
8/20/1984,"4,046.20"
8/21/1984,"3,985.70"
8/22/1984,"3,976.90"
8/23/1984,"4,046.30"
8/24/1984,"4,048.60"
8/27/1984,"4,048.60"
8/28/1984,"3,994.40"
8/29/1984,"4,005.20"
8/30/1984,"4,036.10"
8/31/1984,"4,007.90"
9/3/1984,"4,012.00"
9/4/1984,"4,005.50"
9/5/1984,"3,973.80"
9/6/1984,"3,986.70"
9/7/1984,"3,990.80"
9/10/1984,"3,952.90"
9/11/1984,"3,978.40"
9/12/1984,"3,988.50"
9/13/1984,"3,950.20"
9/14/1984,"4,002.90"
9/17/1984,"3,963.70"
9/18/1984,"3,972.50"
9/19/1984,"3,999.70"
9/20/1984,"4,080.30"
9/21/1984,"3,940.70"
9/24/1984,"4,108.50"
9/25/1984,"4,111.60"
9/26/1984,"4,078.30"
9/27/1984,"4,094.60"
9/28/1984,"4,140.00"
10/1/1984,"4,061.20"
10/2/1984,"4,090.80"
10/3/1984,"4,091.10"
10/4/1984,"4,082.00"
10/5/1984,"4,140.30"
10/8/1984,"4,101.90"
10/9/1984,"4,080.00"
10/10/1984,"4,001.20"
10/11/1984,"4,045.30"
10/12/1984,"4,033.70"
10/15/1984,"4,085.80"
10/16/1984,"4,090.70"
10/17/1984,"4,092.70"
10/18/1984,"4,097.80"
10/19/1984,"4,097.60"
10/22/1984,"4,083.10"
10/23/1984,"4,071.90"
10/24/1984,"4,064.20"
10/25/1984,"4,036.50"
10/26/1984,"4,070.50"
10/29/1984,"4,055.20"
10/30/1984,"4,031.40"
10/31/1984,"4,017.00"
11/1/1984,"4,042.70"
11/2/1984,"4,036.90"
11/5/1984,"4,049.30"
11/6/1984,"4,162.50"
11/7/1984,"4,115.80"
11/8/1984,"4,135.80"
11/9/1984,"4,120.50"
11/12/1984,"4,066.60"
11/13/1984,"4,181.70"
11/14/1984,"4,146.40"
11/15/1984,"4,137.80"
11/16/1984,"4,152.60"
11/19/1984,"4,119.30"
11/20/1984,"4,155.20"
11/21/1984,"4,185.70"
11/22/1984,"4,162.80"
11/23/1984,"4,144.10"
11/26/1984,"4,113.00"
11/27/1984,"4,037.10"
11/28/1984,"3,997.10"
11/29/1984,"4,036.10"
11/30/1984,"4,016.00"
12/3/1984,"3,994.30"
12/4/1984,"4,005.60"
12/5/1984,"4,041.20"
12/6/1984,"4,013.20"
12/7/1984,"4,046.00"
12/10/1984,"3,972.40"
12/11/1984,"4,001.60"
12/12/1984,"3,979.60"
12/13/1984,"3,998.40"
12/14/1984,"3,930.90"
12/17/1984,"3,864.90"
12/18/1984,"3,766.20"
12/19/1984,"3,798.20"
12/20/1984,"3,721.70"
12/21/1984,"3,774.40"
12/24/1984,"3,758.20"
12/25/1984,"3,758.20"
12/26/1984,"3,758.20"
12/27/1984,"3,835.50"
12/28/1984,"3,787.70"
12/31/1984,"3,825.90"
1/1/1985,"3,825.90"
1/2/1985,"3,787.10"
1/3/1985,"3,718.90"
1/4/1985,"3,759.60"
1/7/1985,"3,741.20"
1/8/1985,"3,820.70"
1/9/1985,"3,742.20"
1/10/1985,"3,853.40"
1/11/1985,"3,845.60"
1/14/1985,"3,790.10"
1/15/1985,"3,804.10"
1/16/1985,"3,818.70"
1/17/1985,"3,859.90"
1/18/1985,"3,883.30"
1/21/1985,"3,891.10"
1/22/1985,"3,864.50"
1/23/1985,"3,842.40"
1/24/1985,"3,815.80"
1/25/1985,"3,805.50"
1/28/1985,"3,789.60"
1/29/1985,"3,830.10"
1/30/1985,"3,793.70"
1/31/1985,"3,834.80"
2/1/1985,"3,861.20"
2/4/1985,"3,839.40"
2/5/1985,"3,844.70"
2/6/1985,"3,863.20"
2/7/1985,"3,843.10"
2/8/1985,"3,861.50"
2/11/1985,"3,871.40"
2/12/1985,"3,933.20"
2/13/1985,"3,919.80"
2/14/1985,"3,918.80"
2/15/1985,"3,908.10"
2/18/1985,"3,917.60"
2/19/1985,"3,923.50"
2/20/1985,"3,943.70"
2/21/1985,"3,942.30"
2/22/1985,"3,918.60"
2/25/1985,"3,855.70"
2/26/1985,"3,740.10"
2/27/1985,"3,702.40"
2/28/1985,"3,783.10"
3/1/1985,"3,751.80"
3/4/1985,"3,790.90"
3/5/1985,"3,784.50"
3/6/1985,"3,687.20"
3/7/1985,"3,783.30"
3/8/1985,"3,758.40"
3/11/1985,"3,730.80"
3/12/1985,"3,697.40"
3/13/1985,"3,767.70"
3/14/1985,"3,782.80"
3/15/1985,"3,756.10"
3/18/1985,"3,742.60"
3/19/1985,"3,878.10"
3/20/1985,"4,181.50"
3/21/1985,"3,828.90"
3/22/1985,"4,042.70"
3/25/1985,"3,937.00"
3/26/1985,"3,988.50"
3/27/1985,"4,016.10"
3/28/1985,"4,080.40"
3/29/1985,"4,001.60"
4/1/1985,"4,022.70"
4/2/1985,"3,965.60"
4/3/1985,"4,009.20"
4/4/1985,"3,960.80"
4/5/1985,"3,960.80"
4/8/1985,"3,960.80"
4/9/1985,"4,084.00"
4/10/1985,"4,046.80"
4/11/1985,"4,012.50"
4/12/1985,"4,053.60"
4/15/1985,"3,989.50"
4/16/1985,"4,049.80"
4/17/1985,"3,983.90"
4/18/1985,"3,883.40"
4/19/1985,"3,932.40"
4/22/1985,"4,024.50"
4/23/1985,"4,062.10"
4/24/1985,"4,045.30"
4/25/1985,"4,049.40"
4/26/1985,"3,962.70"
4/29/1985,"3,978.40"
4/30/1985,"3,994.60"
5/1/1985,"3,938.20"
5/2/1985,"3,933.10"
5/3/1985,"3,934.20"
5/6/1985,"3,934.20"
5/7/1985,"3,880.00"
5/8/1985,"3,941.60"
5/9/1985,"3,875.70"
5/10/1985,"3,890.50"
5/13/1985,"3,864.00"
5/14/1985,"3,983.90"
5/15/1985,"3,985.70"
5/16/1985,"3,978.00"
5/17/1985,"3,943.90"
5/20/1985,"3,961.40"
5/21/1985,"3,893.90"
5/22/1985,"3,935.90"
5/23/1985,"3,903.60"
5/24/1985,"3,917.30"
5/27/1985,"3,917.30"
5/28/1985,"3,919.10"
5/29/1985,"3,836.30"
5/30/1985,"3,898.40"
5/31/1985,"3,857.00"
6/3/1985,"3,927.40"
6/4/1985,"3,966.60"
6/5/1985,"3,937.00"
6/6/1985,"3,892.80"
6/7/1985,"3,903.50"
6/10/1985,"3,891.60"
6/11/1985,"3,921.50"
6/12/1985,"3,907.50"
6/13/1985,"3,907.40"
6/14/1985,"3,912.40"
6/17/1985,"3,936.70"
6/18/1985,"3,948.30"
6/19/1985,"3,996.30"
6/20/1985,"3,944.60"
6/21/1985,"3,851.60"
6/24/1985,"3,876.00"
6/25/1985,"3,901.90"
6/26/1985,"3,872.00"
6/27/1985,"3,887.00"
6/28/1985,"3,874.70"
7/1/1985,"3,847.10"
7/2/1985,"3,774.70"
7/3/1985,"3,790.20"
7/4/1985,"3,801.20"
7/5/1985,"3,804.30"
7/8/1985,"3,777.70"
7/9/1985,"3,779.30"
7/10/1985,"3,803.10"
7/11/1985,"3,755.70"
7/12/1985,"3,757.50"
7/15/1985,"3,798.20"
7/16/1985,"3,850.60"
7/17/1985,"3,816.50"
7/18/1985,"3,791.00"
7/19/1985,"3,799.20"
7/22/1985,"3,791.50"
7/23/1985,"3,809.40"
7/24/1985,"3,790.90"
7/25/1985,"3,755.30"
7/26/1985,"3,756.00"
7/29/1985,"3,831.60"
7/30/1985,"3,828.60"
7/31/1985,"3,901.30"
8/1/1985,"3,868.80"
8/2/1985,"3,843.50"
8/5/1985,"3,860.90"
8/6/1985,"3,861.90"
8/7/1985,"3,856.90"
8/8/1985,"3,840.80"
8/9/1985,"3,843.10"
8/12/1985,"3,836.10"
8/13/1985,"3,871.10"
8/14/1985,"3,877.80"
8/15/1985,"3,913.80"
8/16/1985,"3,983.60"
8/19/1985,"4,019.20"
8/20/1985,"3,980.90"
8/21/1985,"3,985.70"
8/22/1985,"3,939.90"
8/23/1985,"3,925.50"
8/26/1985,"3,925.50"
8/27/1985,"3,972.30"
8/28/1985,"4,019.00"
8/29/1985,"4,011.90"
8/30/1985,"3,974.00"
9/2/1985,"3,986.90"
9/3/1985,"3,963.20"
9/4/1985,"3,981.70"
9/5/1985,"3,944.50"
9/6/1985,"4,121.50"
9/9/1985,"3,914.80"
9/10/1985,"3,937.90"
9/11/1985,"3,978.50"
9/12/1985,"3,894.60"
9/13/1985,"3,854.90"
9/16/1985,"3,875.40"
9/17/1985,"3,886.90"
9/18/1985,"3,867.90"
9/19/1985,"3,880.90"
9/20/1985,"3,849.90"
9/23/1985,"3,785.60"
9/24/1985,"3,867.90"
9/25/1985,"3,853.50"
9/26/1985,"3,859.80"
9/27/1985,"3,906.90"
9/30/1985,"3,826.20"
10/1/1985,"3,835.70"
10/2/1985,"3,823.20"
10/3/1985,"3,829.20"
10/4/1985,"3,936.00"
10/7/1985,"3,871.70"
10/8/1985,"3,947.50"
10/9/1985,"3,902.90"
10/10/1985,"3,910.00"
10/11/1985,"3,908.40"
10/14/1985,"3,904.90"
10/15/1985,"3,949.20"
10/16/1985,"3,922.00"
10/17/1985,"3,877.50"
10/18/1985,"3,900.10"
10/21/1985,"3,890.40"
10/22/1985,"3,909.70"
10/23/1985,"3,898.20"
10/24/1985,"3,943.50"
10/25/1985,"3,934.00"
10/28/1985,"3,911.10"
10/29/1985,"3,913.70"
10/30/1985,"3,904.10"
10/31/1985,"3,899.90"
11/1/1985,"3,865.30"
11/4/1985,"3,860.30"
11/5/1985,"3,912.20"
11/6/1985,"3,907.00"
11/7/1985,"3,939.50"
11/8/1985,"3,889.90"
11/11/1985,"3,886.30"
11/12/1985,"3,910.10"
11/13/1985,"3,908.70"
11/14/1985,"3,922.20"
11/15/1985,"3,894.90"
11/18/1985,"3,912.40"
11/19/1985,"3,889.70"
11/20/1985,"3,909.40"
11/21/1985,"3,902.20"
11/22/1985,"3,932.60"
11/25/1985,"3,926.40"
11/26/1985,"3,958.90"
11/27/1985,"3,898.30"
11/28/1985,"3,882.60"
11/29/1985,"3,861.20"
12/2/1985,"3,825.60"
12/3/1985,"3,878.60"
12/4/1985,"3,881.30"
12/5/1985,"3,880.90"
12/6/1985,"3,881.50"
12/9/1985,"3,819.20"
12/10/1985,"3,875.60"
12/11/1985,"3,877.70"
12/12/1985,"3,796.30"
12/13/1985,"3,845.60"
12/16/1985,"3,855.10"
12/17/1985,"3,849.20"
12/18/1985,"3,895.30"
12/19/1985,"3,865.70"
12/20/1985,"3,933.50"
12/23/1985,"3,915.70"
12/24/1985,"3,981.50"
12/25/1985,"3,981.50"
12/26/1985,"3,981.50"
12/27/1985,"3,916.80"
12/30/1985,"3,931.10"
12/31/1985,"3,920.60"
1/1/1986,"3,920.60"
1/2/1986,"3,932.80"
1/3/1986,"3,955.90"
1/6/1986,"3,940.10"
1/7/1986,"4,013.40"
1/8/1986,"3,993.30"
1/9/1986,"4,009.20"
1/10/1986,"4,134.80"
1/13/1986,"4,106.70"
1/14/1986,"4,167.70"
1/15/1986,"4,233.50"
1/16/1986,"4,442.70"
1/17/1986,"4,147.10"
1/20/1986,"4,302.30"
1/21/1986,"4,421.90"
1/22/1986,"4,417.80"
1/23/1986,"4,354.80"
1/24/1986,"4,368.60"
1/27/1986,"4,365.70"
1/28/1986,"4,354.00"
1/29/1986,"4,350.10"
1/30/1986,"4,376.50"
1/31/1986,"4,329.00"
2/3/1986,"4,255.80"
2/4/1986,"4,254.30"
2/5/1986,"4,164.90"
2/6/1986,"4,190.60"
2/7/1986,"4,190.90"
2/10/1986,"4,206.30"
2/11/1986,"4,186.90"
2/12/1986,"4,175.60"
2/13/1986,"4,154.20"
2/14/1986,"4,187.20"
2/17/1986,"4,152.40"
2/18/1986,"4,136.10"
2/19/1986,"4,165.80"
2/20/1986,"4,116.40"
2/21/1986,"4,088.50"
