Date,INR,Dollar conversion
6/10/2008,37743.90,42.89
6/11/2008,37562.60,42.73
6/12/2008,36930.20,42.71
6/13/2008,37190.40,42.88
6/16/2008,38154.80,42.90
6/17/2008,37807.50,42.83
6/18/2008,38073.70,42.82
6/19/2008,38798.30,42.93
6/20/2008,38954.40,42.85
6/23/2008,37861.00,42.98
6/24/2008,38217.40,42.76
6/25/2008,37724.30,42.64
6/26/2008,38822.00,42.59
6/27/2008,39428.20,42.79
6/30/2008,40024.00,42.93
7/1/2008,40626.60,43.24
7/2/2008,40370.10,43.07
7/3/2008,40437.50,43.18
7/4/2008,40188.10,43.15
7/7/2008,39690.70,43.20
7/8/2008,39848.00,43.22
7/9/2008,39987.70,43.01
7/10/2008,40393.80,42.86
7/11/2008,41277.90,42.78
7/14/2008,41551.40,42.92
7/15/2008,42619.80,43.05
7/16/2008,42105.80,43.04
7/17/2008,41342.70,42.72
7/18/2008,41038.90,42.74
7/21/2008,40992.70,42.69
7/22/2008,41089.70,42.53
7/23/2008,38991.70,42.07
7/24/2008,39110.60,42.10
7/25/2008,38900.30,42.16
7/28/2008,39290.30,42.54
7/29/2008,39094.80,42.57
7/30/2008,38018.10,42.28
7/31/2008,39083.90,42.48
8/1/2008,38648.90,42.27
8/4/2008,38486.20,42.39
8/5/2008,37260.10,42.18
8/6/2008,37013.80,42.00
8/7/2008,36668.40,41.99
8/8/2008,35860.40,41.98
8/11/2008,35945.70,42.08
8/12/2008,34652.20,42.28
8/13/2008,34904.90,42.56
8/14/2008,35178.10,42.92
8/15/2008,33823.40,42.81
8/18/2008,34712.50,43.50
8/19/2008,34397.40,43.52
8/20/2008,35652.30,43.64
8/21/2008,36269.80,43.40
8/22/2008,35782.20,43.33
8/25/2008,36078.80,43.69
8/26/2008,36259.80,43.77
8/27/2008,36185.40,43.65
8/28/2008,36702.80,43.72
8/29/2008,36597.90,43.87
9/1/2008,36331.10,44.18
9/2/2008,35485.30,44.37
9/3/2008,35707.50,43.96
9/4/2008,35739.00,44.35
9/5/2008,36097.50,44.67
9/8/2008,36032.80,44.51
9/9/2008,35041.90,44.74
9/10/2008,34990.20,45.07
9/11/2008,33752.30,45.58
9/12/2008,34305.20,45.71
9/15/2008,35692.60,45.64
9/16/2008,36546.90,46.84
9/17/2008,37678.50,46.34
9/18/2008,40056.10,46.37
9/19/2008,39821.90,45.81
9/22/2008,40413.90,45.46
9/23/2008,41111.30,45.62
9/24/2008,41166.70,45.85
9/25/2008,41066.50,46.07
9/26/2008,41983.60,46.52
9/29/2008,42503.30,46.50
9/30/2008,41540.50,46.82
10/1/2008,41030.00,46.48
10/2/2008,39724.50,46.22
10/3/2008,38982.20,46.80
10/6/2008,41862.00,47.79
10/7/2008,42009.50,47.91
10/8/2008,43372.50,47.86
10/9/2008,42412.40,47.98
10/10/2008,43633.70,48.37
10/13/2008,40119.90,48.11
10/14/2008,40022.40,47.94
10/15/2008,41104.90,48.38
10/16/2008,39190.10,48.69
10/17/2008,38352.20,48.72
10/20/2008,38951.00,48.73
10/21/2008,37820.30,48.85
10/22/2008,36682.90,49.32
10/23/2008,35866.80,49.68
10/24/2008,35600.10,49.77
10/27/2008,36433.70,49.79
10/28/2008,36433.70,49.58
10/29/2008,37955.50,49.38
10/30/2008,37520.80,49.21
10/31/2008,36135.60,49.33
11/3/2008,35493.80,48.52
11/4/2008,35379.90,47.31
11/5/2008,35769.20,47.33
11/6/2008,36023.60,47.64
11/7/2008,35038.30,47.49
11/10/2008,35684.70,47.31
11/11/2008,35304.40,47.95
11/12/2008,35737.40,49.23
11/13/2008,35182.70,49.01
11/14/2008,36620.00,48.79
11/17/2008,36222.90,49.08
11/18/2008,36660.10,49.54
11/19/2008,38111.40,49.86
11/20/2008,37047.60,50.20
11/21/2008,38756.00,49.56
11/24/2008,41207.20,49.97
11/25/2008,40988.10,49.77
11/26/2008,40210.60,49.35
11/27/2008,40284.90,48.81
11/28/2008,40794.20,49.58
12/1/2008,39114.00,49.88
12/2/2008,39117.00,50.13
12/3/2008,38316.30,49.95
12/4/2008,38562.00,49.80
12/5/2008,37131.70,49.49
12/8/2008,38051.80,49.50
12/9/2008,38076.60,49.25
12/10/2008,39302.20,48.71
12/11/2008,40001.00,48.22
12/12/2008,40039.80,48.48
12/15/2008,39681.00,47.65
12/16/2008,40160.60,47.51
12/17/2008,41457.70,47.46
12/18/2008,40136.90,46.79
12/19/2008,39497.50,47.15
12/22/2008,40756.20,47.72
12/23/2008,41158.60,48.69
12/24/2008,40538.60,47.78
12/25/2008,40538.60,47.51
12/26/2008,40871.80,48.44
12/29/2008,42619.50,48.30
12/30/2008,42143.70,48.09
12/31/2008,42374.20,48.62
1/1/2009,42374.20,48.75
1/2/2009,42492.00,48.12
1/5/2009,41433.20,48.41
1/6/2009,41318.30,48.44
1/7/2009,41419.50,48.74
1/8/2009,41764.90,48.52
1/9/2009,40905.20,48.07
1/12/2009,40394.80,48.62
1/13/2009,40593.50,48.93
1/14/2009,40113.80,48.64
1/15/2009,39714.30,48.90
1/16/2009,40666.20,48.65
1/19/2009,40517.10,48.53
1/20/2009,41988.40,49.05
1/21/2009,41706.70,49.05
1/22/2009,42264.70,49.01
1/23/2009,43139.40,49.08
1/26/2009,44838.90,48.53
1/27/2009,43928.10,48.70
1/28/2009,43795.60,48.67
1/29/2009,43711.30,48.77
1/30/2009,44945.20,48.85
2/2/2009,44925.40,48.68
2/3/2009,44157.70,48.51
2/4/2009,44182.10,48.72
2/5/2009,44868.40,48.65
2/6/2009,44440.30,48.63
2/9/2009,43474.60,48.55
2/10/2009,44320.70,48.80
2/11/2009,45675.90,48.82
2/12/2009,46073.00,48.74
2/13/2009,45533.10,48.60
2/16/2009,46036.40,48.82
2/17/2009,48095.10,49.63
2/18/2009,48127.70,50.01
2/19/2009,48662.20,49.38
2/20/2009,49183.00,49.55
2/23/2009,49021.30,49.30
2/24/2009,49079.60,49.72
2/25/2009,48866.30,49.88
2/26/2009,47251.10,50.35
2/27/2009,48685.30,51.01
3/2/2009,48657.30,51.83
3/3/2009,47487.60,51.97
3/4/2009,46824.10,51.54
3/5/2009,47261.40,51.61
3/6/2009,48381.80,51.69
3/9/2009,47905.70,51.82
3/10/2009,46751.80,51.36
3/11/2009,46648.10,50.99
3/12/2009,48011.20,51.50
3/13/2009,47778.10,51.55
3/16/2009,47262.30,51.14
3/17/2009,47129.90,51.26
3/18/2009,45814.80,51.13
3/19/2009,48207.60,50.26
3/20/2009,48320.10,50.52
3/23/2009,47908.60,50.31
3/24/2009,46852.60,50.43
3/25/2009,47146.80,50.53
3/26/2009,47452.00,50.42
3/27/2009,46731.30,50.53
3/30/2009,47513.60,51.13
3/31/2009,46498.60,50.57
4/1/2009,46904.50,50.65
4/2/2009,45188.20,50.01
4/3/2009,45553.20,49.90
4/6/2009,43556.00,50.01
4/7/2009,44031.50,49.97
4/8/2009,44169.40,50.14
4/9/2009,44033.80,49.83
4/10/2009,44033.80,49.79
4/13/2009,43928.10,49.72
4/14/2009,44277.40,49.58
4/15/2009,44260.40,49.58
4/16/2009,43813.70,49.61
4/17/2009,43403.10,49.79
4/20/2009,44126.20,50.22
4/21/2009,44855.20,50.31
4/22/2009,44592.40,50.34
4/23/2009,44803.20,49.91
4/24/2009,45202.60,49.61
4/27/2009,45601.90,50.13
4/28/2009,45008.90,50.35
4/29/2009,44943.90,49.89
4/30/2009,44193.40,49.73
5/1/2009,44256.00,49.68
5/4/2009,44145.40,49.69
5/5/2009,44863.00,49.25
5/6/2009,45154.20,49.44
5/7/2009,44955.70,49.12
5/8/2009,44697.00,49.16
5/11/2009,45209.50,49.43
5/12/2009,45226.40,49.28
5/13/2009,45932.00,49.64
5/14/2009,46068.20,49.62
5/15/2009,45898.70,49.31
5/18/2009,44106.70,47.59
5/19/2009,44184.60,47.53
5/20/2009,44619.20,47.44
5/21/2009,44416.40,47.23
5/22/2009,45213.80,46.83
5/25/2009,45381.80,47.29
5/26/2009,45293.80,47.48
5/27/2009,45357.90,47.58
5/28/2009,45593.70,47.53
5/29/2009,45960.70,47.12
6/1/2009,46107.90,46.79
6/2/2009,46084.50,46.81
6/3/2009,45980.50,46.89
6/4/2009,45826.70,47.11
6/5/2009,45319.80,46.95
6/8/2009,44884.80,47.53
6/9/2009,45400.40,47.33
6/10/2009,45071.80,47.23
6/11/2009,45105.70,47.43
6/12/2009,44622.50,47.45
6/15/2009,44477.60,47.61
6/16/2009,44593.80,47.68
6/17/2009,44780.30,47.97
6/18/2009,45332.10,48.06
6/19/2009,44966.80,48.03
6/22/2009,44698.50,48.55
6/23/2009,44697.80,48.48
6/24/2009,45330.80,48.37
6/25/2009,45545.70,48.53
6/26/2009,45305.50,48.04
6/29/2009,45002.20,48.03
6/30/2009,44767.20,47.75
7/1/2009,44932.80,47.78
7/2/2009,44574.20,47.93
7/3/2009,44666.70,47.82
7/6/2009,44907.60,48.52
7/7/2009,44767.80,48.45
7/8/2009,44881.00,48.81
7/9/2009,44411.30,48.58
7/10/2009,44737.00,48.77
7/13/2009,44598.30,48.93
7/14/2009,45285.00,48.88
7/15/2009,45619.60,48.58
7/16/2009,45506.50,48.63
7/17/2009,45684.40,48.57
7/20/2009,45922.60,48.12
7/21/2009,45894.80,48.23
7/22/2009,46009.10,48.42
7/23/2009,46027.50,48.22
7/24/2009,45890.80,48.09
7/27/2009,45997.60,48.18
7/28/2009,45527.00,48.23
7/29/2009,45079.00,48.28
7/30/2009,45091.00,48.26
7/31/2009,45025.10,47.83
8/3/2009,45717.70,47.33
8/4/2009,45859.10,47.47
8/5/2009,45652.60,47.44
8/6/2009,45968.30,47.61
8/7/2009,45744.60,47.69
8/10/2009,45180.50,47.76
8/11/2009,45219.00,47.90
8/12/2009,45813.70,48.13
8/13/2009,45872.90,48.02
8/14/2009,46001.60,48.20
8/17/2009,45669.80,48.82
8/18/2009,45628.00,48.73
8/19/2009,46004.20,48.62
8/20/2009,45807.00,48.43
8/21/2009,46305.80,48.42
8/24/2009,46257.20,48.53
8/25/2009,46341.60,48.70
8/26/2009,46014.00,48.91
8/27/2009,46122.10,48.79
8/28/2009,46491.10,48.54
8/31/2009,46652.30,48.69
9/1/2009,46833.20,49.16
9/2/2009,47243.80,48.98
9/3/2009,48083.40,48.83
9/4/2009,48347.30,48.78
9/7/2009,48314.40,48.59
9/8/2009,48501.40,48.33
9/9/2009,48480.70,48.46
9/10/2009,48185.10,48.42
9/11/2009,48874.90,48.31
9/14/2009,48698.40,48.68
9/15/2009,48445.40,48.46
9/16/2009,48994.70,48.15
9/17/2009,49045.90,48.11
9/18/2009,48712.60,48.01
9/21/2009,47990.60,47.98
9/22/2009,48636.50,47.93
9/23/2009,48486.90,48.00
9/24/2009,48422.60,47.90
9/25/2009,47562.20,47.95
9/28/2009,47574.20,47.75
9/29/2009,47599.90,48.14
9/30/2009,47900.60,47.74
10/1/2009,47966.80,47.72
10/2/2009,47907.10,47.63
10/5/2009,47781.40,47.42
10/6/2009,48707.00,46.77
10/7/2009,48543.30,46.65
10/8/2009,48430.50,46.23
10/9/2009,48800.10,46.52
10/12/2009,49221.30,46.35
10/13/2009,49163.20,46.41
10/14/2009,48880.00,46.00
10/15/2009,48713.80,45.98
10/16/2009,48488.80,46.23
10/19/2009,48627.60,46.02
10/20/2009,48962.60,46.27
10/21/2009,48988.80,46.35
10/22/2009,49217.20,46.57
10/23/2009,49376.70,46.50
10/26/2009,49169.10,46.58
10/27/2009,48627.40,46.95
10/28/2009,48849.50,47.18
10/29/2009,49116.80,46.78
10/30/2009,48843.60,46.93
11/2/2009,49876.80,46.83
11/3/2009,50296.70,47.15
11/4/2009,51289.90,46.91
11/5/2009,51210.20,46.97
11/6/2009,51333.40,46.83
11/9/2009,51414.10,46.37
11/10/2009,51219.80,46.33
11/11/2009,51647.20,46.35
11/12/2009,52008.70,46.62
11/13/2009,51131.80,46.19
11/16/2009,52228.60,46.01
11/17/2009,52550.30,46.23
11/18/2009,53089.50,46.22
11/19/2009,53016.50,46.75
11/20/2009,53129.70,46.58
11/23/2009,54352.50,46.47
11/24/2009,53945.70,46.47
11/25/2009,54510.30,45.98
11/26/2009,54932.80,46.68
11/27/2009,54417.20,46.47
11/30/2009,54690.00,46.54
12/1/2009,55227.70,46.25
12/2/2009,56199.40,46.23
12/3/2009,55693.20,46.03
12/4/2009,55096.70,46.18
12/7/2009,53200.50,46.47
12/8/2009,53524.50,46.63
12/9/2009,53096.40,46.54
12/10/2009,52637.50,46.53
12/11/2009,52302.50,46.48
12/14/2009,52496.00,46.60
12/15/2009,52414.20,46.53
12/16/2009,53075.70,46.59
12/17/2009,52370.50,46.94
12/18/2009,51607.80,46.73
12/21/2009,51787.10,46.83
12/22/2009,50736.60,46.83
12/23/2009,50871.10,46.67
12/24/2009,50632.30,46.73
12/25/2009,50632.30,46.51
12/28/2009,50632.30,46.48
12/29/2009,51611.50,46.58
12/30/2009,50835.20,46.53
12/31/2009,50606.80,46.41
1/1/2010,50606.80,46.62
1/4/2010,51919.80,46.30
1/5/2010,51944.70,46.21
1/6/2010,51816.20,45.70
1/7/2010,51680.70,45.65
1/8/2010,51554.40,45.47
1/11/2010,52271.30,45.26
1/12/2010,52629.40,45.66
1/13/2010,51408.20,45.50
1/14/2010,51927.00,45.60
1/15/2010,51645.50,45.79
1/18/2010,51778.60,45.65
1/19/2010,51880.10,45.76
1/20/2010,51464.30,45.86
1/21/2010,51023.80,46.23
1/22/2010,49972.40,46.23
1/25/2010,50518.40,46.08
1/26/2010,50426.20,45.86
1/27/2010,50763.60,46.19
1/28/2010,50434.20,46.25
1/29/2010,49794.30,46.13
2/1/2010,50386.40,46.14
2/2/2010,51344.90,46.13
2/3/2010,51273.60,45.93
2/4/2010,50105.70,46.24
2/5/2010,49435.00,46.65
2/8/2010,49800.50,46.85
2/9/2010,49979.20,46.41
2/10/2010,49721.00,46.37
2/11/2010,49964.90,46.36
2/12/2010,50231.80,46.43
2/15/2010,50876.40,46.36
2/16/2010,51535.70,45.96
2/17/2010,51591.50,46.18
2/18/2010,51735.40,46.26
2/19/2010,51525.90,46.17
2/22/2010,51541.30,46.13
2/23/2010,51193.20,46.28
2/24/2010,51107.50,46.30
2/25/2010,50790.30,46.39
2/26/2010,51095.90,46.11
3/1/2010,51361.00,46.01
3/2/2010,51835.90,45.70
3/3/2010,52080.10,45.70
3/4/2010,51977.10,45.80
3/5/2010,51761.70,45.46
3/8/2010,51249.80,45.54
3/9/2010,50906.10,45.59
3/10/2010,50848.30,45.42
3/11/2010,50359.00,45.52
3/12/2010,50262.50,45.47
3/15/2010,50337.20,45.57
3/16/2010,51215.50,45.52
3/17/2010,50826.50,45.40
3/18/2010,51029.00,45.48
3/19/2010,50305.80,45.46
3/22/2010,50023.60,45.50
3/23/2010,50225.60,45.44
3/24/2010,49735.50,45.43
3/25/2010,49737.00,45.43
3/26/2010,49600.20,45.14
3/29/2010,49793.20,44.90
3/30/2010,49914.60,45.03
3/31/2010,50080.40,44.83
4/1/2010,50439.50,44.82
4/2/2010,50439.50,44.77
4/5/2010,49928.30,44.39
4/6/2010,50356.40,44.43
4/7/2010,50870.40,44.43
4/8/2010,51040.10,44.37
4/9/2010,51038.50,44.18
4/12/2010,51512.20,44.49
4/13/2010,51068.40,44.55
4/14/2010,51313.00,44.22
4/15/2010,51306.00,44.35
4/16/2010,51034.50,44.28
4/19/2010,50830.10,44.74
4/20/2010,50935.70,44.52
4/21/2010,50926.40,44.56
4/22/2010,50491.50,44.54
4/23/2010,50628.00,44.32
4/26/2010,51254.00,44.40
4/27/2010,51089.50,44.45
4/28/2010,51832.80,44.65
4/29/2010,51943.70,44.53
4/30/2010,52311.50,44.28
5/3/2010,52500.20,44.52
5/4/2010,52868.80,44.62
5/5/2010,52355.10,44.83
5/6/2010,53703.70,45.49
5/7/2010,54678.30,45.57
5/10/2010,53663.00,44.85
5/11/2010,55354.80,45.10
5/12/2010,55829.80,44.98
5/13/2010,55780.30,45.08
5/14/2010,55908.30,45.28
5/17/2010,56380.10,45.52
5/18/2010,55477.70,45.60
5/19/2010,55406.20,46.37
5/20/2010,55803.50,46.82
5/21/2010,55383.40,46.93
5/24/2010,55759.30,46.98
5/25/2010,57162.50,47.52
5/26/2010,57321.50,47.13
5/27/2010,57274.20,46.75
5/28/2010,55961.60,46.33
5/31/2010,55985.70,46.37
6/1/2010,57894.60,47.16
6/2/2010,57086.80,46.99
6/3/2010,56691.90,46.66
6/4/2010,56390.00,46.89
6/7/2010,57214.40,47.09
6/8/2010,58474.80,46.86
6/9/2010,57993.00,47.02
6/10/2010,57167.70,46.78
6/11/2010,57132.60,46.78
6/14/2010,56898.30,46.50
6/15/2010,57029.90,46.37
6/16/2010,57496.80,46.40
6/17/2010,57649.70,46.23
6/18/2010,57958.10,46.04
6/21/2010,57399.60,45.68
6/22/2010,57158.80,46.05
6/23/2010,56633.60,46.18
6/24/2010,57479.40,46.50
6/25/2010,58028.80,46.08
6/28/2010,58264.50,46.21
6/29/2010,57385.70,46.49
6/30/2010,57777.60,46.45
7/1/2010,57485.90,46.59
7/2/2010,56188.20,46.59
7/5/2010,56504.20,46.78
7/6/2010,56051.50,46.77
7/7/2010,56106.60,47.02
7/8/2010,55927.40,46.86
7/9/2010,56406.30,46.67
7/12/2010,56375.20,46.69
7/13/2010,56841.90,46.77
7/14/2010,56366.90,46.71
7/15/2010,56310.90,46.62
7/16/2010,55633.10,46.73
7/19/2010,55642.80,47.12
7/20/2010,56021.00,47.28
7/21/2010,56197.10,47.17
7/22/2010,56526.40,47.13
7/23/2010,55876.10,46.92
7/26/2010,55683.70,47.06
7/27/2010,54493.00,46.66
7/28/2010,54101.30,46.76
7/29/2010,54099.80,46.54
7/30/2010,54247.40,46.41
8/2/2010,54962.20,46.25
8/3/2010,54820.90,46.17
8/4/2010,55374.90,45.89
8/5/2010,55075.60,46.09
8/6/2010,55743.70,45.99
8/9/2010,55488.40,46.13
8/10/2010,55338.00,46.40
8/11/2010,56302.90,46.71
8/12/2010,56732.00,46.77
8/13/2010,56784.40,46.63
8/16/2010,57259.80,46.80
8/17/2010,57186.80,46.65
8/18/2010,56716.20,46.56
8/19/2010,57437.90,46.51
8/20/2010,57106.90,46.62
8/23/2010,57217.40,46.65
8/24/2010,57348.50,46.91
8/25/2010,58044.90,46.91
8/26/2010,57947.30,46.85
8/27/2010,57933.80,46.81
8/30/2010,57946.20,46.92
8/31/2010,58611.80,47.07
9/1/2010,58348.70,46.68
9/2/2010,58336.20,46.73
9/3/2010,57801.10,46.49
9/6/2010,58116.00,46.54
9/7/2010,58859.90,46.84
9/8/2010,58546.40,46.49
9/9/2010,58313.60,46.36
9/10/2010,57918.60,46.29
9/13/2010,57703.80,46.31
9/14/2010,58782.50,46.27
9/15/2010,58712.80,46.20
9/16/2010,58719.50,46.15
9/17/2010,58457.50,45.86
9/20/2010,58455.30,45.71
9/21/2010,58238.80,45.67
9/22/2010,58964.20,45.59
9/23/2010,58916.30,45.48
9/24/2010,58695.70,45.11
9/27/2010,58378.00,45.01
9/28/2010,58430.60,44.99
9/29/2010,58752.50,44.72
9/30/2010,58730.00,44.57
10/1/2010,58540.20,44.38
10/4/2010,58555.80,44.58
10/5/2010,59420.10,44.47
10/6/2010,59912.50,44.23
10/7/2010,59449.00,44.20
10/8/2010,59596.10,44.42
10/11/2010,60026.90,44.41
10/12/2010,60230.70,44.52
10/13/2010,60785.20,44.37
10/14/2010,60567.20,44.11
10/15/2010,60327.30,44.08
10/18/2010,60658.00,44.27
10/19/2010,59391.30,44.36
10/20/2010,59377.90,44.26
10/21/2010,59517.00,44.31
10/22/2010,58970.30,44.52
10/25/2010,59324.80,44.36
10/26/2010,59083.00,44.44
10/27/2010,58874.00,44.45
10/28/2010,59380.80,44.39
10/29/2010,59829.40,44.33
11/1/2010,60234.60,44.47
11/2/2010,59943.90,44.37
11/3/2010,59679.70,44.36
11/4/2010,61060.90,44.00
11/5/2010,61702.00,43.93
11/8/2010,61684.10,44.35
11/9/2010,62971.60,44.35
11/10/2010,61606.10,44.30
11/11/2010,61974.50,44.53
11/12/2010,62125.00,44.79
11/15/2010,61897.30,45.21
11/16/2010,61129.90,45.32
11/17/2010,60608.80,45.12
11/18/2010,61065.00,45.26
11/19/2010,60808.50,45.28
11/22/2010,61598.70,45.47
11/23/2010,62776.10,45.57
11/24/2010,62723.30,45.72
11/25/2010,62510.30,45.57
11/26/2010,62120.00,45.83
11/29/2010,62333.80,45.83
11/30/2010,63481.90,45.80
12/1/2010,62867.10,45.30
12/2/2010,62893.90,45.15
12/3/2010,63311.90,44.92
12/6/2010,63636.70,44.83
12/7/2010,63395.90,44.83
12/8/2010,62458.30,45.02
12/9/2010,62905.40,45.15
12/10/2010,61961.90,44.98
12/13/2010,63136.90,45.19
12/14/2010,62682.80,44.93
12/15/2010,63049.20,45.36
12/16/2010,61805.20,45.46
12/17/2010,62054.60,45.18
12/20/2010,62755.50,45.36
12/21/2010,62553.10,45.21
12/22/2010,62539.80,45.03
12/23/2010,62034.10,45.08
12/24/2010,61992.90,45.03
12/27/2010,62144.00,45.13
12/28/2010,61938.00,44.98
12/29/2010,63626.10,44.95
12/30/2010,63184.20,44.83
12/31/2010,62846.90,44.71
1/3/2011,62861.00,44.63
1/4/2011,62461.70,44.92
1/5/2011,62004.60,45.33
1/6/2011,61917.80,45.36
1/7/2011,62041.30,45.36
1/10/2011,62187.00,45.35
1/11/2011,62077.30,45.16
1/12/2011,62229.90,45.02
1/13/2011,62499.10,45.14
1/14/2011,62041.30,45.37
1/17/2011,61930.00,45.47
1/18/2011,62182.20,45.45
1/19/2011,62364.20,45.33
1/20/2011,61267.30,45.69
1/21/2011,61290.50,45.63
1/24/2011,61368.40,45.47
1/25/2011,60506.80,45.71
1/26/2011,60689.60,45.48
1/27/2011,60873.20,45.51
1/28/2011,60364.00,45.92
1/31/2011,60922.60,45.83
2/1/2011,60936.10,45.45
2/2/2011,61000.60,45.57
2/3/2011,60576.70,45.57
2/4/2011,61781.20,45.58
2/7/2011,61284.30,45.33
2/8/2011,61759.70,45.24
2/9/2011,62080.20,45.52
2/10/2011,61884.10,45.66
2/11/2011,62314.30,45.62
2/14/2011,62107.50,45.43
2/15/2011,62473.90,45.51
2/16/2011,62405.60,45.41
2/17/2011,62523.90,45.27
2/18/2011,62541.10,45.12
2/21/2011,63121.00,44.95
2/22/2011,63416.30,45.18
2/23/2011,63599.40,45.08
2/24/2011,64188.00,45.43
2/25/2011,63568.30,45.28
2/28/2011,63868.90,45.27
3/1/2011,63855.60,44.86
3/2/2011,64518.50,44.83
3/3/2011,64024.40,44.88
3/4/2011,64193.60,44.91
3/7/2011,64759.40,45.00
3/8/2011,64295.30,45.04
3/9/2011,64402.10,44.91
3/10/2011,63843.60,45.13
3/11/2011,63863.30,45.08
3/14/2011,64093.70,45.07
3/15/2011,63365.60,45.18
3/16/2011,63251.20,45.12
3/17/2011,63421.40,45.16
3/18/2011,64070.40,45.02
3/21/2011,64454.30,45.00
3/22/2011,64120.10,44.88
3/23/2011,64561.60,44.79
3/24/2011,64753.30,44.68
3/25/2011,64146.10,44.71
3/28/2011,63531.20,44.80
3/29/2011,63440.20,44.69
3/30/2011,63791.10,44.63
3/31/2011,64172.20,44.54
4/1/2011,63235.70,44.40
4/4/2011,64016.10,44.40
4/5/2011,63683.20,44.33
4/6/2011,64547.10,44.08
4/7/2011,64517.20,44.21
4/8/2011,64760.90,44.08
4/11/2011,65164.50,44.38
4/12/2011,64387.70,44.21
4/13/2011,64866.00,44.53
4/14/2011,65233.20,44.51
4/15/2011,65464.30,44.28
4/18/2011,66371.30,44.53
4/19/2011,66304.90,44.39
4/20/2011,66531.80,44.28
4/21/2011,66747.50,44.38
4/22/2011,66747.50,44.19
4/25/2011,66905.40,44.46
4/26/2011,66661.20,44.49
4/27/2011,67141.30,44.34
4/28/2011,68229.90,44.31
4/29/2011,67892.10,44.26
5/2/2011,68076.40,44.28
5/3/2011,68560.40,44.48
5/4/2011,68520.60,44.36
5/5/2011,67639.90,44.77
5/6/2011,66580.30,44.73
5/9/2011,67124.40,44.69
5/10/2011,67736.70,44.75
5/11/2011,67385.00,44.60
5/12/2011,67008.90,44.99
5/13/2011,67555.50,44.87
5/16/2011,67766.40,45.16
5/17/2011,66761.70,45.12
5/18/2011,67439.80,45.07
5/19/2011,67147.70,44.98
5/20/2011,67068.80,44.95
5/23/2011,68319.90,45.23
5/24/2011,69043.30,45.22
5/25/2011,69200.20,45.33
5/26/2011,68795.60,45.31
5/27/2011,69237.90,45.18
5/30/2011,69100.00,45.09
5/31/2011,69211.60,45.06
6/1/2011,68781.00,44.85
6/2/2011,69008.10,44.83
6/3/2011,68999.70,44.83
6/6/2011,69325.50,44.76
6/7/2011,69022.90,44.68
6/8/2011,68752.80,44.71
6/9/2011,68791.20,44.74
6/10/2011,68395.70,44.73
6/13/2011,68475.20,44.87
6/14/2011,67835.30,44.75
6/15/2011,68496.50,44.77
6/16/2011,68401.50,44.91
6/17/2011,68979.90,44.80
6/20/2011,69480.00,45.00
6/21/2011,69284.00,44.85
6/22/2011,69687.80,44.90
6/23/2011,68466.40,44.96
6/24/2011,68156.20,45.00
6/27/2011,67462.40,45.04
6/28/2011,67515.00,45.04
6/29/2011,67480.60,44.87
6/30/2011,67299.60,44.70
7/1/2011,66115.80,44.63
7/4/2011,66422.80,44.43
7/5/2011,67036.40,44.43
7/6/2011,67932.10,44.48
7/7/2011,67866.80,44.28
7/8/2011,68334.70,44.38
7/11/2011,69196.40,44.49
7/12/2011,69315.10,44.71
7/13/2011,70305.00,44.53
7/14/2011,70777.30,44.51
7/15/2011,70645.30,44.52
7/18/2011,71267.40,44.57
7/19/2011,71236.50,44.50
7/20/2011,70497.70,44.45
7/21/2011,71252.50,44.41
7/22/2011,71056.70,44.35
7/25/2011,71639.40,44.40
7/26/2011,71251.30,44.18
7/27/2011,71638.10,44.09
7/28/2011,71123.10,44.08
7/29/2011,71963.40,44.21
8/1/2011,71541.80,44.07
8/2/2011,72511.40,44.24
8/3/2011,73972.80,44.32
8/4/2011,74813.30,44.55
8/5/2011,74204.20,44.72
8/8/2011,76134.20,44.97
8/9/2011,78484.60,45.21
8/10/2011,80191.80,45.26
8/11/2011,79930.40,45.42
8/12/2011,78718.90,45.40
8/15/2011,78854.90,45.35
8/16/2011,80898.80,45.39
8/17/2011,81283.90,45.41
8/18/2011,83438.90,45.75
8/19/2011,84536.80,45.67
8/22/2011,85736.00,45.57
8/23/2011,85601.90,45.63
8/24/2011,81437.70,46.00
8/25/2011,79611.80,46.05
8/26/2011,82534.10,46.16
8/29/2011,82337.40,46.06
8/30/2011,84041.20,46.09
8/31/2011,83511.70,45.80
9/1/2011,83857.00,45.67
9/2/2011,85858.30,45.79
9/5/2011,87155.80,45.99
9/6/2011,87378.40,46.12
9/7/2011,83558.60,46.17
9/8/2011,85682.40,46.19
9/9/2011,86187.20,46.49
9/12/2011,86601.50,47.23
9/13/2011,86622.90,47.60
9/14/2011,86633.30,47.65
9/15/2011,84751.90,47.57
9/16/2011,84793.40,47.33
9/19/2011,85771.10,47.81
9/20/2011,86450.90,48.06
9/21/2011,86655.70,48.33
9/22/2011,85368.10,49.58
9/23/2011,83495.70,49.35
9/26/2011,79021.10,49.45
9/27/2011,81407.10,48.92
9/28/2011,80104.50,49.10
